timestamp,open,high,low,close,volume
2025-06-07 11:33:00,151.66,151.69,151.64,151.64,3506.0
2025-06-07 11:34:00,151.7,151.8,151.7,151.79,385.0
2025-06-07 11:35:00,151.81,151.82,151.78,151.78,36215.0
2025-06-07 11:36:00,151.77,151.78,151.73,151.77,15896.0
2025-06-07 11:37:00,151.79,151.83,151.79,151.81,8129.0
2025-06-07 11:38:00,151.81,151.81,151.78,151.78,14.0
2025-06-07 11:39:00,151.78,151.78,151.77,151.77,77.0
2025-06-07 11:40:00,151.71,151.72,151.62,151.62,3044.0
2025-06-07 11:41:00,151.59,151.6,151.58,151.6,1102.0
2025-06-07 11:42:00,151.63,151.65,151.63,151.65,1481.0
2025-06-07 11:43:00,151.65,151.65,151.6,151.6,73.0
2025-06-07 11:44:00,151.6,151.61,151.56,151.58,11229.0
2025-06-07 11:45:00,151.58,151.58,151.5,151.54,5782.0
2025-06-07 11:46:00,151.45,151.45,151.43,151.43,542.0
2025-06-07 11:47:00,151.44,151.47,151.42,151.42,505.0
2025-06-07 11:48:00,151.4,151.4,151.4,151.4,37.0
2025-06-07 11:49:00,151.37,151.37,151.35,151.35,8901.0
2025-06-07 11:50:00,151.35,151.41,151.35,151.41,14545.0
2025-06-07 11:51:00,151.42,151.48,151.42,151.48,2497.0
2025-06-07 11:52:00,151.48,151.49,151.46,151.46,21339.0
2025-06-07 11:53:00,151.45,151.45,151.33,151.33,3365.0
2025-06-07 11:54:00,151.36,151.36,151.35,151.36,700.0
2025-06-07 11:55:00,151.37,151.37,151.33,151.33,193.0
2025-06-07 11:56:00,151.33,151.33,151.3,151.3,10586.0
2025-06-07 11:57:00,151.32,151.33,151.31,151.31,1927.0
2025-06-07 11:58:00,151.37,151.38,151.34,151.34,4561.0
2025-06-07 11:59:00,151.35,151.37,151.34,151.37,15601.0
2025-06-07 12:00:00,151.37,151.4,151.37,151.4,5204.0
2025-06-07 12:01:00,151.4,151.4,151.37,151.37,29108.0
2025-06-07 12:02:00,151.37,151.37,151.36,151.36,156.0
2025-06-07 12:03:00,151.36,151.52,151.36,151.52,29989.0
2025-06-07 12:04:00,151.52,151.57,151.52,151.57,1971.0
2025-06-07 12:05:00,151.57,151.64,151.57,151.6,33537.0
2025-06-07 12:06:00,151.58,151.58,151.55,151.55,11223.0
2025-06-07 12:07:00,151.51,151.51,151.51,151.51,8.0
2025-06-07 12:08:00,151.41,151.41,151.36,151.36,14591.0
2025-06-07 12:09:00,151.36,151.36,151.31,151.31,320.0
2025-06-07 12:10:00,151.32,151.34,151.31,151.34,591.0
2025-06-07 12:11:00,151.34,151.39,151.34,151.39,3850.0
2025-06-07 12:12:00,151.37,151.37,151.37,151.37,18.0
2025-06-07 12:13:00,151.36,151.55,151.36,151.55,1780.0
2025-06-07 12:14:00,151.54,151.56,151.54,151.56,1201.0
2025-06-07 12:15:00,151.56,151.56,151.54,151.54,6296.0
2025-06-07 12:16:00,151.43,151.49,151.4,151.49,18479.0
2025-06-07 12:17:00,151.49,151.52,151.45,151.52,4258.0
2025-06-07 12:18:00,151.51,151.52,151.51,151.52,1227.0
2025-06-07 12:19:00,151.58,151.59,151.58,151.59,144.0
2025-06-07 12:20:00,151.56,151.64,151.56,151.64,30731.0
2025-06-07 12:21:00,151.64,151.64,151.58,151.59,16039.0
2025-06-07 12:22:00,151.62,151.62,151.55,151.55,10172.0
2025-06-07 12:23:00,151.62,151.69,151.62,151.66,306.0
2025-06-07 12:24:00,151.67,151.69,151.67,151.69,14725.0
2025-06-07 12:25:00,151.69,151.76,151.69,151.76,8003.0
2025-06-07 12:26:00,151.76,151.8,151.76,151.8,29121.0
2025-06-07 12:27:00,151.77,151.77,151.76,151.77,14628.0
2025-06-07 12:28:00,151.76,151.84,151.76,151.77,23833.0
2025-06-07 12:29:00,151.78,151.84,151.78,151.84,4406.0
2025-06-07 12:30:00,151.86,151.87,151.85,151.87,299.0
2025-06-07 12:31:00,151.87,151.91,151.86,151.88,12814.0
2025-06-07 12:32:00,151.9,151.92,151.83,151.83,1449.0
2025-06-07 12:33:00,151.84,151.84,151.82,151.83,2689.0
2025-06-07 12:34:00,151.82,151.82,151.8,151.8,7989.0
2025-06-07 12:35:00,151.82,151.9,151.82,151.9,22.0
2025-06-07 12:36:00,151.95,151.96,151.91,151.91,33915.0
2025-06-07 12:37:00,151.92,152.0,151.92,152.0,6579.0
2025-06-07 12:38:00,152.0,152.06,152.0,152.05,94109.0
2025-06-07 12:39:00,152.03,152.03,152.03,152.03,1050.0
2025-06-07 12:40:00,152.03,152.08,152.02,152.08,1870.0
2025-06-07 12:41:00,152.05,152.38,152.04,152.18,183987.0
2025-06-07 12:42:00,152.1,152.16,152.08,152.16,8126.0
2025-06-07 12:43:00,152.18,152.24,152.18,152.22,2534.0
2025-06-07 12:44:00,152.23,152.29,152.23,152.29,32020.0
2025-06-07 12:45:00,152.3,152.31,152.18,152.18,28139.0
2025-06-07 12:46:00,152.16,152.17,152.11,152.11,3580.0
2025-06-07 12:47:00,152.12,152.12,152.03,152.05,3644.0
2025-06-07 12:48:00,152.04,152.04,151.72,152.04,80140.0
