timestamp,open,high,low,close,volume
2025-06-07 11:33:00,646.05,646.05,643.89,643.89,6.16
2025-06-07 11:34:00,646.05,646.05,646.05,646.05,0.02
2025-06-07 11:35:00,646.05,646.05,646.05,646.05,0.09
2025-06-07 11:36:00,646.05,647.0,646.05,647.0,11.74
2025-06-07 11:37:00,646.43,647.0,634.59,647.0,0.3
2025-06-07 11:38:00,646.0,647.0,646.0,647.0,0.48
2025-06-07 11:39:00,647.0,647.0,647.0,647.0,0.08
2025-06-07 11:40:00,645.47,645.47,645.47,645.47,0.23
2025-06-07 11:41:00,646.83,647.0,646.83,647.0,0.2
2025-06-07 11:42:00,600.0,647.0,600.0,646.77,1.64
2025-06-07 11:43:00,647.0,647.0,646.76,647.0,0.67
2025-06-07 11:44:00,647.0,647.0,647.0,647.0,40.44
2025-06-07 11:45:00,646.44,646.44,646.44,646.44,0.06
2025-06-07 11:46:00,645.79,647.0,645.79,647.0,0.09
2025-06-07 11:47:00,647.0,647.0,647.0,647.0,0.0
2025-06-07 11:48:00,647.0,647.0,647.0,647.0,0.47
2025-06-07 11:49:00,646.86,646.86,646.78,646.78,7.92
2025-06-07 11:50:00,647.0,647.0,647.0,647.0,0.07
2025-06-07 11:51:00,647.0,647.0,647.0,647.0,14.51
2025-06-07 11:52:00,646.23,647.0,643.31,647.0,0.49
2025-06-07 11:53:00,646.67,646.76,634.88,634.88,27.64
2025-06-07 11:54:00,646.43,646.43,646.43,646.43,0.01
2025-06-07 11:55:00,647.0,647.0,647.0,647.0,0.01
2025-06-07 11:56:00,647.0,647.0,647.0,647.0,0.05
2025-06-07 11:57:00,647.0,647.0,647.0,647.0,0.31
2025-06-07 11:58:00,647.0,647.0,646.94,646.94,9.04
2025-06-07 11:59:00,647.0,647.0,647.0,647.0,0.16
2025-06-07 12:00:00,647.0,647.0,647.0,647.0,0.45
2025-06-07 12:01:00,647.0,647.0,600.0,647.0,19.02
2025-06-07 12:02:00,647.0,647.0,600.0,643.06,8.74
2025-06-07 12:03:00,647.0,647.0,646.92,647.0,0.1
2025-06-07 12:04:00,647.0,647.0,647.0,647.0,1.47
2025-06-07 12:05:00,647.0,647.0,645.868,647.0,8.7
2025-06-07 12:06:00,646.93,647.0,646.93,647.0,6.01
2025-06-07 12:07:00,647.0,647.0,647.0,647.0,0.33
2025-06-07 12:08:00,646.73,647.0,646.73,647.0,70.98
2025-06-07 12:09:00,646.95,647.0,646.95,647.0,2.31
2025-06-07 12:10:00,647.0,647.0,645.83,645.83,2.13
2025-06-07 12:11:00,647.0,647.0,646.52,646.52,0.36
2025-06-07 12:12:00,646.35,646.35,641.96,641.96,0.1
2025-06-07 12:13:00,647.0,647.0,647.0,647.0,1.68
2025-06-07 12:14:00,600.0,646.54,600.0,646.54,0.2
2025-06-07 12:15:00,646.38,646.38,646.38,646.38,1.57
2025-06-07 12:16:00,644.85,647.0,644.85,647.0,0.15
2025-06-07 12:17:00,647.0,647.0,647.0,647.0,1.61
2025-06-07 12:18:00,647.0,647.0,646.8,647.0,2.75
2025-06-07 12:19:00,647.0,647.0,647.0,647.0,0.23
2025-06-07 12:20:00,647.0,647.0,647.0,647.0,0.0
2025-06-07 12:21:00,647.0,647.0,646.35,647.0,1.21
2025-06-07 12:22:00,647.0,647.0,647.0,647.0,2.0
2025-06-07 12:23:00,647.0,647.0,647.0,647.0,0.23
2025-06-07 12:24:00,647.0,647.0,646.32,647.0,4.94
2025-06-07 12:25:00,647.0,647.0,647.0,647.0,15.91
2025-06-07 12:26:00,646.14,647.0,646.14,647.0,0.3
2025-06-07 12:27:00,647.0,647.0,646.68,646.68,2.11
2025-06-07 12:28:00,647.0,647.0,647.0,647.0,8.79
2025-06-07 12:29:00,647.0,647.0,647.0,647.0,0.17
2025-06-07 12:30:00,647.0,647.0,646.12,647.0,16.14
2025-06-07 12:31:00,647.0,647.0,646.34,646.34,0.37
2025-06-07 12:32:00,640.96,647.0,640.96,647.0,5.82
2025-06-07 12:33:00,646.51,647.0,646.22,647.0,5.51
2025-06-07 12:34:00,600.0,646.48,600.0,646.48,0.07
2025-06-07 12:35:00,647.0,647.0,647.0,647.0,14.21
2025-06-07 12:36:00,647.0,647.0,647.0,647.0,13.24
2025-06-07 12:37:00,647.0,647.0,646.35,646.35,3.8
2025-06-07 12:38:00,647.0,648.0,647.0,648.0,22.34
2025-06-07 12:39:00,648.0,648.0,645.71,648.0,9.9
2025-06-07 12:40:00,648.0,648.0,648.0,648.0,0.13
2025-06-07 12:41:00,648.0,648.0,600.0,639.97,97.68
2025-06-07 12:42:00,648.0,648.0,648.0,648.0,26.94
2025-06-07 12:43:00,600.0,648.0,600.0,648.0,0.52
2025-06-07 12:44:00,648.0,648.0,600.0,648.0,2.88
2025-06-07 12:45:00,648.0,648.0,648.0,648.0,0.0
2025-06-07 12:46:00,648.0,648.0,648.0,648.0,0.31
2025-06-07 12:47:00,648.0,648.0,641.48,641.48,13.49
2025-06-07 12:48:00,648.0,648.0,648.0,648.0,0.1
2025-06-07 12:49:00,648.0,648.0,646.5,646.5,10.38
2025-06-07 12:50:00,648.0,648.0,646.5,648.0,6.37
2025-06-07 12:51:00,648.0,648.0,648.0,648.0,20.33
2025-06-07 12:52:00,647.72,647.72,647.72,647.72,5.0
2025-06-07 12:53:00,648.0,648.0,648.0,648.0,0.04
2025-06-07 12:54:00,648.0,648.0,648.0,648.0,10.15
2025-06-07 12:55:00,647.03,647.03,647.03,647.03,0.01
2025-06-07 12:56:00,648.0,648.0,646.67,648.0,0.19
2025-06-07 12:57:00,646.45,647.76,600.0,647.76,0.09
2025-06-07 12:58:00,648.0,648.0,600.0,648.0,13.97
2025-06-07 12:59:00,648.0,648.0,648.0,648.0,0.24
2025-06-07 13:00:00,648.0,648.0,648.0,648.0,2.46
2025-06-07 13:01:00,648.0,648.0,648.0,648.0,77.25
2025-06-07 13:02:00,648.0,648.0,648.0,648.0,2.95
2025-06-07 13:03:00,648.0,648.0,647.92,647.92,4.67
2025-06-07 13:04:00,648.0,648.0,648.0,648.0,11.49
2025-06-07 13:05:00,648.0,648.0,648.0,648.0,2.3
2025-06-07 13:06:00,648.0,648.0,647.75,648.0,3.93
2025-06-07 13:07:00,648.0,648.0,647.91,648.0,4.87
2025-06-07 13:08:00,639.28,648.0,639.28,648.0,0.04
2025-06-07 13:09:00,648.0,648.0,648.0,648.0,1.67
2025-06-07 13:10:00,648.0,648.0,648.0,648.0,25.35
2025-06-07 13:11:00,648.0,648.0,648.0,648.0,1.95
2025-06-07 13:12:00,648.0,648.0,648.0,648.0,0.02
2025-06-07 13:13:00,648.0,648.0,600.0,648.0,47.81
2025-06-07 13:14:00,648.0,648.0,648.0,648.0,0.11
2025-06-07 13:15:00,647.98,647.98,647.98,647.98,0.14
2025-06-07 13:16:00,648.0,648.0,648.0,648.0,7.09
2025-06-07 13:17:00,648.0,648.0,648.0,648.0,14.42
2025-06-07 13:18:00,648.0,648.0,648.0,648.0,0.11
2025-06-07 13:19:00,647.73,648.0,647.13,648.0,0.72
2025-06-07 13:20:00,648.0,648.0,648.0,648.0,0.65
