timestamp,open,high,low,close,volume
2025-06-07 11:33:00,2.1858,2.1858,2.1858,2.1858,25.0
2025-06-07 11:34:00,2.1859,2.1859,2.1859,2.1859,25.0
2025-06-07 11:35:00,2.1853,2.1853,2.1853,2.1853,25.0
2025-06-07 11:36:00,2.1853,2.1853,2.1853,2.1853,25.0
2025-06-07 11:37:00,2.1853,2.1853,2.1853,2.1853,25.0
2025-06-07 11:38:00,2.1853,2.1853,2.1853,2.1853,25.0
2025-06-07 11:39:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:40:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:41:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:42:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:43:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:44:00,2.1853,2.1853,2.1853,2.1853,52.7
2025-06-07 11:45:00,2.1853,2.1853,2.1853,2.1853,100.0
2025-06-07 11:46:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:47:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:48:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:49:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:50:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:51:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:52:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:53:00,2.1853,2.1853,2.1853,2.1853,50.0
2025-06-07 11:54:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:55:00,2.1853,2.1853,2.1853,2.1853,4.5
2025-06-07 11:56:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:57:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:58:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 11:59:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:00:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:01:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:02:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:03:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:04:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:05:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:06:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:07:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:08:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:09:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:10:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:11:00,2.3148,2.3148,2.3148,2.3148,2.7
2025-06-07 12:12:00,2.3148,2.3148,2.2237,2.2237,6.0
2025-06-07 12:13:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:14:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:15:00,2.2237,2.2237,2.2237,2.2237,50.0
2025-06-07 12:16:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:17:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:18:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:19:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:20:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:21:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:22:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:23:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:24:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:25:00,2.2237,2.2237,2.2237,2.2237,0.0
2025-06-07 12:26:00,2.2237,2.2237,2.2237,2.2237,59.0
2025-06-07 12:27:00,2.2237,2.2237,2.2237,2.2237,9.0
2025-06-07 12:28:00,2.22,2.22,2.22,2.22,100.0
2025-06-07 12:29:00,2.22,2.22,2.22,2.22,0.0
2025-06-07 12:30:00,2.22,2.22,2.22,2.22,0.0
2025-06-07 12:31:00,2.22,2.22,2.22,2.22,0.0
2025-06-07 12:32:00,2.1863,2.1863,2.1853,2.1853,2585.6
2025-06-07 12:33:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:34:00,2.1856,2.1856,2.1853,2.1853,1000.0
2025-06-07 12:35:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:36:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:37:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:38:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:39:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:40:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:41:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:42:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:43:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:44:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:45:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:46:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:47:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:48:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:49:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:50:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:51:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:52:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:53:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:54:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:55:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:56:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:57:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:58:00,2.1853,2.1853,2.1853,2.1853,0.0
2025-06-07 12:59:00,2.1853,2.1853,2.1853,2.1853,0.0
